3138-54740-495  303.401917  -12.099115   31.049446  -23.636736  16.07   1.04  -0.18  25.16   0.22   1.13   9.59   12.4    7.9   -1.7   -5.9   -5.0 -167.0    1.2  -55.6
3138-54740-362  302.604034  -10.837729   31.937447  -22.397945  17.50   1.11  -0.24  24.06   0.20   1.16   8.77   24.0   18.4  -10.8  -11.7   -9.1 -181.9    2.8  -66.7
3138-54740-351  301.892548  -11.813675   30.663450  -22.175388  16.28   0.95  -0.20  22.52   0.25   1.16   8.84   13.1    8.3   -2.4   -6.2   -4.9  -54.4    1.4   57.2
3138-54740-520  303.600769  -11.627681   31.605713  -23.617188  15.77   1.24  -0.14  27.38   0.22   1.01   9.88   11.1    7.0   -0.7   -5.3   -4.4 -199.9    1.0  -86.8
3138-54740-343  301.878601  -11.489315   30.975185  -22.027151  16.39   1.10  -0.04  28.10   0.24   0.80   8.51   14.4    9.4   -3.4   -6.9   -5.4 -129.1    1.7  -16.4
3138-54740-540  303.321625  -11.357554   31.748108  -23.255619  17.24   1.20  -0.04  22.48   0.24   0.80   7.05   21.3   15.9   -8.6  -10.3   -8.4 -207.6    1.8  -93.8
3138-54740-542  304.129272  -12.091482   31.380079  -24.280590  17.78   1.18  -0.16  27.18   0.22   1.00   9.39   27.9   22.2  -13.7  -13.2  -11.5 -257.3    3.0 -145.6
3138-54740-331  302.299622  -11.206007   31.440125  -22.282587  16.65   1.20  -0.14  27.80   0.24   1.03   9.96   16.6   11.4   -5.1   -8.0   -6.3   99.0    1.7  212.9
3138-54740-325  302.416504  -11.088949   31.607107  -22.337229  16.53   1.18  -0.14  26.89   0.23   1.06   9.93   15.7   10.6   -4.4   -7.6   -6.0 -164.2    1.6  -49.9
3138-54740-323  302.224365  -11.266591   31.347170  -22.241148  16.28   1.22  -0.07  26.99   0.21   0.98   9.48   13.7    8.8   -2.8   -6.6   -5.2   50.9    1.5  164.5
3138-54740-322  302.448578  -11.021918   31.687172  -22.337484  16.11   1.26  -0.10  25.07   0.23   0.90   9.00   12.9    8.3   -2.2   -6.3   -4.9  -37.2    1.2   77.4
3138-54740-571  303.756409  -11.462672   31.838999  -23.686600  15.66   1.13  -0.17  26.15   0.22   1.08   9.66   10.5    6.6   -0.2   -5.1   -4.2 -303.3    0.9 -189.6
3138-54740-276  302.073822  -12.154749   30.408173  -22.478735  17.15   0.96  -0.21  21.61   0.25   1.14   9.38   19.5   14.0   -7.6   -9.1   -7.5   83.9    2.2  194.4
3138-54740-418  302.858093  -10.886022   32.004349  -22.644455  16.67   1.25  -0.03  25.72   0.23   0.86   8.87   16.4   11.3   -4.8   -8.0   -6.3 -272.1    1.4 -156.9
3138-54740-590  304.297821  -11.674505   31.871281  -24.256985  17.39   1.19  -0.10  26.32   0.23   0.98   9.57   23.4   17.9  -10.1  -11.2   -9.6  -16.6    2.4   96.6
3138-54740-266  302.013855  -12.008691   30.525452  -22.364641  18.15   1.12  -0.14  25.68   0.21   0.98   9.46   33.2   27.2  -18.4  -15.6  -12.6 -133.5    4.4  -22.5
3138-54740-412  302.976532  -11.375267   31.576183  -22.956017  17.05   1.21  -0.10  27.20   0.21   0.96   9.21   20.0   14.6   -7.7   -9.6   -7.8 -143.4    1.8  -29.8
3138-54740-254  302.287537  -12.755049   29.909388  -22.917099  17.58   1.07  -0.16  24.91   0.20   1.01   9.92   24.9   19.1  -11.9  -11.4   -9.7  -25.1    3.0   83.5
3138-54740-251  302.242462  -12.606745   30.036339  -22.815878  16.85   1.18  -0.14  26.10   0.24   1.03  10.07   18.2   12.8   -6.5   -8.4   -7.1  153.2    1.7  262.3
3138-54740-174  303.019531  -12.422942   30.559116  -23.430807  16.10   1.18  -0.12  24.72   0.24   0.91   9.13   12.9    8.2   -2.2   -6.0   -5.1 -123.7    1.4  -13.6
3138-54740-147  303.404114  -12.619128   30.533165  -23.853741  18.94   1.23  -0.09  22.65   0.28   0.77   7.18   47.8   41.7  -29.6  -22.2  -19.3 -181.2    7.0  -71.6
3138-54740-121  303.165497  -13.422518   29.627260  -23.970573  15.69   1.00  -0.17  23.22   0.25   1.17   9.49    9.9    6.0    0.1   -4.5   -4.0   94.1    1.1  200.8
3138-54740-469  302.997620  -11.675346   31.289534  -23.100517  16.26   1.10  -0.21  26.00   0.22   1.09   9.92   13.6    8.8   -2.7   -6.5   -5.3   35.9    1.2  148.5
3138-54740-632  304.680145  -11.598007   32.119427  -24.565264  17.53   1.27  -0.17  27.56   0.20   1.02  10.15   24.9   19.4  -11.2  -12.0  -10.4   47.9    2.8  161.5
3138-54740-072  303.952057  -12.326563   31.066719  -24.220320  17.28   1.22  -0.06  25.41   0.25   0.89   9.37   21.7   16.2   -8.9  -10.2   -8.9   79.3    2.2  190.1
3138-54740-398  302.265869  -11.982540   30.662306  -22.577847  16.96   1.04  -0.19  23.74   0.25   1.16   9.27   18.7   13.3   -6.9   -8.8   -7.2   83.3    2.0  194.5
3138-54740-050  303.560760  -13.534152   29.686668  -24.367134  16.95   1.15  -0.07  24.20   0.26   0.92   9.18   18.7   13.3   -6.8   -8.4   -7.7 -328.3    2.0 -221.8
3138-54740-025  304.277283  -12.653752   30.883133  -24.644524  16.40   1.13  -0.15  25.41   0.24   0.97   9.75   14.8    9.9   -3.5   -6.9   -6.2 -323.6    1.6 -213.7
3138-54740-022  304.254089  -12.872556   30.653337  -24.713707  16.53   1.17  -0.12  25.34   0.22   0.94   9.33   15.7   10.7   -4.3   -7.3   -6.6 -130.3    1.6  -21.2
3138-54740-014  304.032074  -13.333472   30.092997  -24.704481  16.22   0.98  -0.22  21.17   0.25   1.17   9.04   12.7    8.1   -2.0   -5.8   -5.3 -119.1    1.5  -11.7
3138-54740-454  303.192993  -11.376838   31.671469  -23.149281  16.10   1.22  -0.17  27.33   0.22   1.03   9.97   12.9    8.3   -2.1   -6.2   -5.1  102.1    1.2  215.8
3138-54740-230  302.119263  -12.049085   30.532162  -22.475185  16.77   1.01  -0.22  22.74   0.24   1.10   9.41   16.3   11.1   -5.0   -7.7   -6.2 -301.8    1.9 -190.9
3138-54740-390  302.394775  -11.510592   31.183611  -22.495241  16.38   1.15  -0.05  26.32   0.23   1.06   9.97   14.3    9.4   -3.3   -6.9   -5.5 -205.6    1.3  -92.7
3138-54740-389  302.163544  -11.396708   31.192530  -22.241745  17.16   1.19  -0.05  27.62   0.23   1.03   9.90   20.5   15.0   -8.2   -9.8   -7.8 -143.3    2.2  -30.2
3106-54738-390    5.990720    8.146190  111.282967  -54.102970  19.16   1.30  -0.15  28.10   0.26   1.16   9.03   52.8   55.1   19.2  -28.9  -42.8 -102.8   10.2   12.3
3142-54735-002  354.744812   -0.961364   86.318481  -58.584335  15.77   1.16  -0.18  26.58   0.22   1.05   9.94   11.1   13.4    7.6   -5.8   -9.4 -185.5    1.4  -74.2
3142-54735-105  354.402039   -0.423707   86.308952  -57.946743  19.38   1.23  -0.11  20.27   0.11   0.91   8.44   58.3   58.6    6.0  -30.9  -49.5 -195.8   11.0  -82.3
3142-54735-310  352.461334   -0.049814   83.683411  -56.571701  18.14   1.20  -0.20  25.81   0.23   1.12  10.46   33.0   33.5    6.0  -18.1  -27.5 -172.1    5.0  -54.2
3142-54735-354  352.653900    0.376456   84.403351  -56.325783  18.51   0.99  -0.21  28.22   0.25   1.12   9.51   36.5   36.9    6.0  -20.1  -30.3 -200.4    5.1  -81.6
3131-54731-548  358.358215   15.926923  103.129639  -44.703003  15.93   0.87  -0.25  20.71   0.25   1.15   8.36   10.6   14.3    9.7   -7.4   -7.5 -127.1    1.6   22.1
3131-54731-218  357.044952   14.829947  100.927368  -45.321873  20.03   1.12  -0.02  22.23   0.17   1.06   8.48   77.1   78.5   18.3  -53.2  -54.8 -355.1   19.1 -206.1
3131-54731-087  358.357513   14.343155  102.411263  -46.204479  17.05   1.12  -0.23  28.38   0.22   1.13  10.08   19.5   22.1   10.9  -13.2  -14.1 -107.5    2.3   38.0
3137-54730-288  304.258789  -13.804385   29.716759  -25.096741  17.60   1.20  -0.08  26.92   0.23   0.97   9.64   25.1   19.4  -11.7  -11.3  -10.6  -18.8    3.0   87.1
3137-54730-285  304.239136  -13.841278   29.670988  -25.094168  15.80   1.19  -0.09  26.61   0.23   0.96   9.63   11.2    7.0   -0.8   -5.0   -4.7  -46.0    1.3   59.8
3137-54730-624  306.626923  -12.951266   31.623713  -26.856613  16.78   1.24  -0.11  26.14   0.22   0.93   9.15   17.7   12.7   -5.4   -8.3   -8.0 -194.7    1.9  -85.0
3137-54730-265  304.173187  -13.151325   30.337749  -24.755737  18.25   1.08  -0.19  24.81   0.25   1.12   9.22   34.0   28.1  -18.6  -15.6  -14.2 -273.5    4.9 -165.4
3137-54730-626  306.752411  -13.067274   31.560780  -27.015547  16.73   0.96  -0.23  22.74   0.25   1.15   8.89   16.1   11.3   -4.2   -7.5   -7.3 -244.6    2.0 -135.3
3137-54730-255  304.527618  -13.658204   29.981073  -25.276621  16.65   1.19  -0.13  26.67   0.23   0.92   9.79   16.6   11.5   -5.0   -7.5   -7.1  115.8    1.8  222.3
3137-54730-226  304.382111  -13.379371   30.199360  -25.034285  16.69   1.19  -0.13  27.26   0.22   0.94   9.68   16.9   11.7   -5.2   -7.7   -7.1 -196.4    1.9  -89.0
3137-54730-216  304.875610  -13.772875   30.016014  -25.632210  15.72   1.19  -0.14  27.24   0.22   1.00   9.77   10.8    6.8   -0.5   -4.9   -4.7 -228.6    1.3 -122.3
3137-54730-210  304.881653  -13.859413   29.930767  -25.672438  16.39   0.97  -0.22  24.99   0.22   1.09   9.47   13.7    9.0   -2.7   -6.2   -6.0  -66.1    1.6   39.9
3137-54730-203  304.951599  -14.208345   29.606081  -25.874594  16.32   1.13  -0.08  26.69   0.22   0.90   9.02   13.9    9.1   -2.9   -6.2   -6.1 -354.5    1.7 -249.7
3137-54730-201  304.869324  -14.086251   29.694868  -25.752594  16.28   1.03  -0.19  25.41   0.23   1.12   9.82   13.7    8.9   -2.7   -6.1   -5.9 -169.8    1.7  -64.6
3137-54730-178  305.199341  -13.364556   30.571661  -25.754885  16.37   1.22  -0.16  27.04   0.23   1.02  10.01   14.6    9.8   -3.3   -6.7   -6.3 -138.7    1.4  -30.9
3137-54730-168  304.896301  -12.929623   30.878639  -25.308208  15.99   1.09  -0.13  27.66   0.23   1.01  10.18   12.0    7.7   -1.3   -5.6   -5.1 -240.2    1.4 -131.0
3137-54730-167  304.910980  -13.376467   30.433313  -25.503304  15.63   1.12  -0.16  26.73   0.22   1.06  10.21   10.4    6.5   -0.1   -4.7   -4.5 -314.5    1.2 -206.9
3137-54730-165  304.994690  -13.427916   30.417803  -25.598602  17.36   1.22  -0.07  26.58   0.23   0.92   9.93   22.5   17.0   -9.5  -10.3   -9.7 -169.1    2.6  -61.6
3137-54730-129  305.025085  -13.975543   29.874855  -25.846607  16.69   1.27  -0.14  26.99   0.22   1.03  10.28   16.9   11.8   -5.2   -7.6   -7.4  -87.9    1.8   17.7
3137-54730-109  305.715820  -13.466928   30.694035  -26.255650  16.57   1.02  -0.20  24.22   0.24   1.16   9.62   15.6   10.7   -4.0   -7.1   -6.9  -78.7    1.9   28.9
3137-54730-010  306.249023  -13.852107   30.533442  -26.885077  16.62   0.97  -0.24  22.74   0.25   1.11   9.08   15.3   10.5   -3.8   -6.9   -6.9  -35.9    2.2   70.6
3137-54730-001  305.855225  -13.946825   30.264540  -26.572954  17.05   1.19  -0.15  26.02   0.22   1.03   9.87   20.0   14.7   -7.4   -9.0   -8.9  -97.9    2.7    8.1
3137-54730-606  306.305847  -12.138409   32.308079  -26.236797  15.56   0.96  -0.22  23.45   0.24   1.14   9.20    9.4    6.2    0.9   -4.5   -4.2 -191.0    1.2  -78.6
3137-54730-601  306.456726  -12.114622   32.400368  -26.361240  15.95   1.25  -0.11  25.79   0.21   0.91   8.94   12.0    7.9   -1.1   -5.8   -5.3  121.1    1.3  233.6
3137-54730-591  306.415344  -13.190875   31.284473  -26.765915  16.08   1.06  -0.20  25.15   0.22   1.13   9.85   12.5    8.2   -1.5   -5.8   -5.6 -280.7    1.4 -171.9
3137-54730-583  306.111755  -12.743552   31.606050  -26.313316  16.30   1.19  -0.15  26.91   0.23   0.94   9.36   14.1    9.5   -2.8   -6.6   -6.3 -200.0    1.5  -89.8
3137-54730-580  305.738007  -12.071813   32.119656  -25.703878  17.98   1.24  -0.02  22.42   0.23   0.85   7.79   29.9   24.4  -14.8  -14.3  -13.0  -48.8    3.2   63.6
3137-54730-562  305.533020  -11.906686   32.193924  -25.452921  16.55   1.21  -0.09  25.68   0.23   0.88   9.09   15.9   11.0   -4.1   -7.6   -6.8 -364.6    1.6 -251.7
3137-54730-559  306.050140  -12.654823   31.668806  -26.222097  16.80   1.30  -0.15  26.88   0.22   1.00   9.73   17.8   12.8   -5.6   -8.4   -7.9  -28.8    1.7   81.7
3137-54730-509  305.641022  -12.821935   31.317028  -25.926600  15.51   1.14  -0.03  21.73   0.24   0.87   7.72    9.6    6.2    0.6   -4.5   -4.2   33.7    1.1  143.5
3137-54730-495  305.419220  -12.858431   31.181698  -25.744221  15.95   1.10  -0.17  24.73   0.22   1.13   9.56   11.8    7.6   -1.1   -5.5   -5.1 -171.4    1.2  -61.8
3137-54730-451  305.124542  -11.820317   32.096848  -25.053467  16.77   1.24  -0.14  26.75   0.21   0.96   9.76   17.6   12.5   -5.5   -8.5   -7.4 -225.7    2.1 -112.7
3137-54730-441  305.061462  -11.803815   32.085030  -24.990469  15.65   1.00  -0.29  23.50   0.24   1.19   9.17    9.8    6.3    0.5   -4.7   -4.1  -42.6    1.3   70.5
3137-54730-344  303.985046  -12.390085   31.017895  -24.275936  16.79   1.04  -0.22  24.57   0.21   1.11   9.30   17.3   12.1   -5.5   -8.1   -7.1 -213.6    1.9 -103.0
3137-54730-426  304.521881  -12.277760   31.368465  -24.707045  17.64   1.14  -0.15  27.28   0.21   1.06  10.15   26.2   20.6  -12.3  -12.4  -10.9 -178.1    3.1  -66.9
3137-54730-420  304.795044  -11.878572   31.890427  -24.784506  16.07   1.27  -0.19  26.58   0.22   1.04   9.97   12.7    8.3   -1.8   -6.1   -5.3 -140.6    1.3  -27.9
3137-54730-414  304.843750  -11.715972   32.075100  -24.760103  15.74   1.22  -0.09  25.95   0.21   0.88   8.81   10.9    7.0   -0.4   -5.3   -4.6  -13.7    1.3   99.6
3137-54730-411  305.049622  -12.174911   31.707043  -25.134029  15.53   1.18  -0.21  26.22   0.23   1.11   9.90    9.9    6.3    0.4   -4.7   -4.2 -389.4    1.2 -277.6
3137-54730-407  304.969910  -11.996041   31.851048  -24.988934  15.84   1.16  -0.21  25.67   0.22   1.08   9.72   11.4    7.3   -0.8   -5.5   -4.8 -202.6    1.2  -90.2
3137-54730-406  305.028625  -11.902828   31.970932  -25.002447  17.20   1.21  -0.10  25.26   0.20   0.85   8.76   21.4   16.0   -8.4  -10.2   -9.0  -70.7    2.5   42.0
3137-54730-370  304.548157  -12.034471   31.623842  -24.629627  16.63   1.15  -0.12  26.06   0.23   1.05   9.90   16.4   11.4   -4.7   -7.8   -6.8 -183.7    1.7  -71.6
2909-54653-265  221.225494   -0.078572  352.664307   51.490200  15.95   1.10  -0.25  25.15   0.23   1.12   9.85   11.7    9.3    0.8    0.9    9.2   69.1    1.8   63.0
2563-54653-211  291.670837   61.778355   93.170158   19.713095  18.69   1.14  -0.31  22.66   0.26   1.14   9.79   41.5   42.6   10.2  -39.0   14.0 -364.7   12.3 -151.1
2563-54653-369  290.791290   63.244705   94.485443   20.602148  18.26   1.29  -0.06  25.07   0.18   1.02   9.17   34.0   35.5   10.5  -31.7   12.0 -237.7    7.3  -25.7
2563-54653-450  291.275421   63.523903   94.844475   20.492731  17.83   1.17  -0.02  25.89   0.29   0.82   8.88   27.9   29.6   10.2  -26.1    9.8 -119.6    6.7   92.3
2563-54653-469  291.417328   62.579365   93.922943   20.106352  17.68   1.19  -0.17  27.42   0.22   1.02   9.89   26.7   28.4    9.7  -25.0    9.2 -260.6    5.0  -47.8
2909-54653-469  221.693054    0.430138  353.771637   51.540897  17.03   1.03  -0.25  23.04   0.24   1.19   9.27   19.3   15.7   -3.9    1.3   15.1  -43.7    3.2  -47.1
2909-54653-466  221.808456    0.466888  353.946472   51.487736  15.49   1.13  -0.25  25.66   0.22   1.06   9.65    9.5    7.8    2.1    0.6    7.4   -5.0    1.5   -8.0
2909-54653-493  222.080811    0.142838  353.902679   51.065319  17.47   1.10  -0.24  26.08   0.21   1.13   9.73   23.7   19.7   -6.8    1.6   18.4  129.1    4.4  125.9
2909-54653-446  222.033646    1.186324  355.015350   51.846630  16.00   1.20  -0.16  27.23   0.20   0.96   9.57   12.3    9.7    0.4    0.7    9.7   59.5    1.7   59.2
2909-54653-165  222.110229   -0.473153  353.265228   50.598175  17.32   1.20  -0.21  26.29   0.24   1.02  10.02   22.6   18.6   -6.2    1.7   17.5   49.2    3.8   44.3
2320-54653-233  319.928436   -7.450855   44.164585  -36.232525  17.78   1.05  -0.10  26.71   0.20   0.94   9.13   27.3   23.6   -7.8  -15.3  -16.1  -83.7    5.8   44.4
2909-54653-298  221.269669   -1.068824  351.653168   50.728901  16.17   1.06  -0.23  24.34   0.25   1.08   9.79   13.0   10.2   -0.2    1.2   10.1 -129.9    2.0 -138.8
2909-54653-141  222.393753   -0.535483  353.522003   50.358246  15.11   1.12  -0.24  24.97   0.24   1.11   9.86    8.0    6.8    2.9    0.6    6.1   11.0    1.3    6.7
2909-54653-263  221.271423   -0.451623  352.313934   51.184639  17.38   1.21  -0.04  23.00   0.26   0.85   8.42   22.7   18.8   -6.1    1.9   17.7  -54.8    4.1  -61.9
2320-54653-170  320.454498   -7.535590   44.379780  -36.731789  18.61   1.07  -0.03  23.26   0.23   0.78   8.04   40.1   36.1  -15.0  -22.5  -24.0 -309.6    9.8 -181.9
2909-54653-045  222.638031   -1.057473  353.240540   49.810966  14.35   1.22  -0.10  24.77   0.24   0.91   9.40    5.8    6.2    4.3    0.4    4.4  132.0    1.1  126.8
2320-54653-426  319.818512   -6.640522   44.979778  -35.749302  18.53   1.14  -0.21  25.65   0.26   0.89   9.88   38.5   34.5  -14.1  -22.1  -22.5 -118.8    7.1   11.9
2909-54653-124  221.869797   -1.077183  352.342834   50.319218  16.14   1.17  -0.09  24.70   0.23   0.89   8.94   12.8    9.9   -0.1    1.1    9.9  115.9    2.0  108.6
2909-54653-125  222.217178   -1.018441  352.804016   50.126789  16.66   1.21  -0.07  23.03   0.26   0.85   8.60   16.3   12.8   -2.3    1.3   12.5  186.7    2.7  180.5
2909-54653-019  223.217163   -0.769631  354.196106   49.620052  14.26   1.20  -0.11  25.79   0.24   0.96   9.93    5.5    6.1    4.4    0.4    4.2 -107.0    1.2 -109.8
2320-54653-456  320.328064   -6.012640   45.960007  -35.886978  17.97   1.19  -0.10  26.23   0.19   1.09  10.56   30.5   26.9   -9.2  -17.8  -17.9 -355.0    5.3 -222.4
2909-54653-285  220.933319   -0.955874  351.375763   51.037487  15.73   1.19  -0.22  25.99   0.23   1.05  10.10   10.9    8.6    1.2    1.0    8.5  -77.0    1.6  -86.4
2563-54653-194  290.964508   62.419880   93.686417   20.247311  19.19   1.24  -0.12  20.61   0.21   0.98  10.26   53.6   54.6   11.2  -50.2   18.5 -324.7   14.0 -112.0
2909-54653-197  221.701553   -0.308245  352.971741   50.997917  14.86   1.20  -0.14  26.40   0.23   0.99   9.87    7.3    6.7    3.5    0.6    5.7  -15.8    1.1  -21.3
2320-54653-111  321.197784   -7.330301   45.046383  -37.281334  17.75   1.08  -0.22  24.78   0.20   1.07  10.16   26.9   23.4   -7.1  -15.1  -16.3 -197.4    5.5  -69.3
2320-54653-030  321.843353   -7.393328   45.365009  -37.873058  18.01   1.32  -0.06  27.84   0.19   0.89   9.22   30.3   26.7   -8.8  -17.0  -18.6 -249.7    5.1 -122.1
2901-54652-151  198.334274   -0.083611  314.769440   62.283764  16.31   1.23  -0.12  21.30   0.22   0.96   8.43   14.2   13.8    3.3    4.7   12.6  220.5    2.9  155.8
2901-54652-359  196.872650   -0.026326  311.671143   62.572727  17.40   1.20  -0.19  26.85   0.21   1.04  10.51   23.5   22.4    0.8    8.1   20.8  -99.8    6.6 -167.8
2935-54652-113  227.167664   31.910070   50.415173   59.891525  18.15   0.93  -0.03  25.00   0.26   0.77   8.12   32.4   30.8   -2.4  -12.5   28.0  -86.8    8.5    9.7
2901-54652-393  197.031616    0.251366  312.098236   62.825726  14.60   1.13  -0.26  26.35   0.22   1.09   9.88    6.3    8.5    6.1    2.1    5.6  201.6    2.1  134.8
2901-54652-634  199.304718    0.246210  316.960266   62.413692  16.69   1.04  -0.00  23.98   0.26   0.84   8.37   16.5   15.7    2.4    5.2   14.6  118.7    3.6   57.3
2901-54652-426  197.324860    0.103481  312.684174   62.636539  15.59   1.21  -0.12  26.83   0.23   0.89   8.81   10.2   10.8    4.8    3.4    9.0 -159.2    2.9 -225.8
2901-54652-066  198.766464   -0.337137  315.574707   61.953236  16.33   1.22  -0.14  19.97   0.23   0.98   8.80   14.3   13.8    3.2    4.7   12.6  217.1    3.3  152.7
2901-54652-179  197.788269   -0.305587  313.533081   62.159679  16.07   1.24  -0.20  24.44   0.22   1.06   9.34   12.7   12.7    3.9    4.3   11.3   98.4    2.8   31.7
2901-54652-244  197.516586   -1.011261  312.729156   61.505627  15.32   1.02  -0.25  20.80   0.22   1.24   9.16    8.4    9.5    5.3    2.9    7.4   -9.2    2.5  -78.6
2901-54652-505  198.368439    0.447501  315.055054   62.799419  17.00   1.01  -0.26  23.12   0.24   1.17   9.20   18.2   17.4    2.1    5.9   16.2   53.2    4.6   -9.9
2833-54650-524  283.328979   19.913992   50.996399    8.537442  17.91   1.10  -0.17  28.25   0.13   1.19   9.73   28.9   24.7  -10.0  -22.2    4.3 -197.5    7.8  -17.1
2833-54650-408  282.916626   20.079868   50.977001    8.958499  17.61   1.20  -0.05  27.48   0.23   1.07   9.17   25.2   21.2   -7.7  -19.3    3.9  -92.1    7.2   88.1
2833-54650-407  282.862366   19.890661   50.782043    8.922333  17.74   1.12  -0.13  23.07   0.33   0.80   7.15   27.4   23.2   -9.1  -21.0    4.2 -334.5    7.8 -154.8
2812-54633-247  282.664062   18.184406   49.145889    8.348030  15.21   1.02  -0.17  25.78   0.25   1.18  10.03    8.4    6.9    2.6   -6.3    1.2  -75.3    2.5  100.7
2812-54633-287  282.090424   18.280615   48.993397    8.880369  15.64   1.10  -0.13  26.50   0.23   1.08  10.05   10.4    8.0    1.2   -7.8    1.6   25.6    3.4  201.1
2812-54633-179  283.173645   18.881050   49.992500    8.218053  16.92   1.03  -0.00  15.85   0.25   0.82   7.40   18.4   14.7   -3.7  -13.9    2.6  -23.5    8.7  154.6
2812-54633-192  282.990662   18.798195   49.840672    8.337599  15.32   1.08  -0.10  26.33   0.24   0.95   9.40    8.8    7.2    2.4   -6.7    1.3 -227.7    3.7  -50.0
2812-54633-384  282.362213   19.549994   50.264538    9.199012  15.56   0.99  -0.28  24.07   0.22   1.07   9.46    9.4    7.6    2.1   -7.1    1.5  -78.7    3.9   99.7
2812-54633-380  282.870789   19.725206   50.634678    8.843339  16.25   0.97  -0.25  23.55   0.26   1.17   8.86   12.9   10.0   -0.1   -9.8    2.0  -90.5    4.6   88.9
2812-54633-139  283.199524   18.174109   49.361603    7.886164  14.74   1.09  -0.14  24.53   0.24   0.80   7.99    6.7    6.3    3.7   -5.1    0.9   68.2    1.8  244.9
2812-54633-184  282.865234   18.525158   49.539982    8.325173  13.72   1.12  -0.05  25.66   0.23   0.95   9.25    4.2    6.2    5.3   -3.2    0.6 -166.0    2.1   11.0
2812-54633-394  282.404266   19.166780   49.932156    8.997239  15.36   1.03  -0.14  26.68   0.22   1.00   9.97    9.0    7.3    2.3   -6.8    1.4  -91.8    2.7   85.9
2812-54633-523  283.771362   19.998392   51.256775    8.200283  15.43   1.16  -0.11  25.84   0.23   0.95   9.46    9.4    7.7    2.2   -7.3    1.3 -130.5    2.4   50.6
2812-54633-418  283.349121   20.086321   51.161587    8.595527  15.56   1.15  -0.04  26.58   0.21   0.87   9.47    9.8    7.9    1.9   -7.6    1.5 -272.9    2.3  -92.2
2812-54633-567  284.149261   19.765450   51.202911    7.778720  15.36   1.10  -0.09  28.75   0.22   0.88   9.14    9.0    7.4    2.4   -6.9    1.2   -6.3    1.6  174.8
2812-54633-559  284.000885   19.415974   50.824100    7.750502  16.56   0.93  -0.26  24.41   0.21   1.06   9.54   14.9   11.7   -1.3  -11.4    2.0 -195.6    6.1  -15.4
2812-54633-442  283.564209   19.596165   50.805199    8.199432  15.12   1.08  -0.19  27.45   0.23   0.99   9.87    8.0    6.9    3.0   -6.1    1.1 -243.7    2.6  -63.7
2812-54633-369  282.889435   19.943293   50.841221    8.922249  15.91   1.07  -0.24  26.61   0.21   1.07  10.20   11.5    9.0    0.8   -8.8    1.8 -119.3    3.4   60.6
2812-54633-443  283.503754   19.578756   50.764194    8.243041  14.84   1.06  -0.17  26.29   0.22   1.02   9.79    7.0    6.6    3.6   -5.4    1.0 -193.8    2.4  -13.9
2964-54632-637  220.939041   21.131496   25.867441   63.742638  15.34   1.17  -0.26  24.55   0.23   1.07   9.53    8.9    9.3    4.5   -1.7    7.9    9.4    1.8   63.3
2552-54632-549  280.222137   64.433449   94.425819   25.404690  17.75   1.16  -0.05  24.62   0.23   0.84   8.27   26.9   28.6    9.9  -24.2   11.5 -120.3    4.2   84.9
2552-54632-511  279.210602   64.427254   94.337006   25.833916  17.07   1.09  -0.23  26.16   0.24   1.13   9.91   19.7   21.8    9.3  -17.7    8.6 -298.6    3.3  -94.0
2552-54632-180  279.090363   63.769417   93.606606   25.778030  16.38   1.19  -0.13  25.48   0.23   0.95   9.55   14.7   17.1    8.8  -13.2    6.4 -240.7    2.6  -35.7
2552-54632-358  275.529419   64.302063   93.958351   27.394955  15.27   1.17  -0.14  27.20   0.23   0.96   9.59    8.8   12.2    8.5   -7.8    4.0 -400.0    1.6 -197.8
2552-54632-225  277.630493   64.071854   93.829788   26.458591  14.66   1.16  -0.13  26.74   0.23   1.00  10.20    6.6   10.7    8.4   -5.9    3.0  -23.9    1.7  179.9
2964-54632-043  220.384003   19.756611   22.543709   63.757339  16.08   1.15  -0.18  26.67   0.22   0.98  10.01   12.8   12.0    2.8   -2.2   11.5 -125.8    2.7  -77.1
2552-54632-638  281.596497   64.376541   94.486946   24.810825  17.57   1.22  -0.10  25.41   0.22   0.89   9.04   25.3   27.1    9.8  -22.9   10.6 -399.7    4.3 -193.6
2964-54632-541  220.541275   21.624048   26.668343   64.249115  16.67   1.21  -0.22  25.37   0.21   1.07   9.62   16.8   15.5    1.5   -3.3   15.1 -107.0    3.3  -52.7
2964-54632-579  220.144958   21.728071   26.636482   64.631561  14.72   1.13  -0.24  25.05   0.22   1.09   9.60    6.7    8.2    5.4   -1.3    6.0  -76.0    1.7  -22.4
2964-54632-245  219.045563   19.852530   21.673288   64.962822  15.96   1.26  -0.18  26.89   0.22   0.94   9.88   12.1   11.6    3.3   -1.9   10.9 -130.4    2.4  -84.7
2552-54632-264  276.816681   63.761108   93.430870   26.770657  15.47   1.24  -0.20  26.17   0.22   0.98  10.08    9.6   12.9    8.5   -8.6    4.3 -135.9    2.2   67.5
2552-54632-106  280.373199   63.665218   93.603371   25.200520  16.99   1.17  -0.03  22.62   0.26   0.91   9.07   19.0   21.0    9.1  -17.2    8.1 -295.9    3.8  -90.0
2552-54632-385  276.057220   64.738327   94.474350   27.217043  16.38   1.21  -0.20  25.04   0.22   1.13   9.67   14.6   17.1    9.0  -13.0    6.7 -225.1    2.5  -22.8
